,Unnamed: 0,name,id,class,mass,fall,year,reclat,reclong,massL
2687,2754,Poolowanna,18867,H5,875.0,Found,1997,-29.83167,136.85867,1.0
2688,2755,Poonarunna,18868,H5,76.0,Found,1970,-27.76667,137.85,1.0
2689,2756,Portales (a),18871,H4,3240.0,Found,1967,34.06667,-103.5,1.0
2690,2757,Portales (b),18872,L6,595.8,Found,1967,34.06667,-103.5,1.0
2691,2758,Portales (c),18873,H4,6000.0,Found,1967,34.1,-103.41667,1.0
2692,2759,Portis,18875,L,30.0,Found,1959,39.56667,-98.68333,1.0
2693,2760,Porto Alegre,52091,"Iron, IIIE",200000.0,Found,2005,-30.03306,-51.23,7.0
2694,2761,Post,18877,L,2000.0,Found,1965,33.11667,-101.38333,1.0
2695,2762,Potter,18878,L6,261000.0,Found,1941,41.23333,-103.3,7.0
2696,2763,Powell Peak ,54561,H6,42.8,Found,2011,34.68222,-114.33046,1.0
2697,2764,Powellsville,18880,H5,4310.0,Found,1990,38.66667,-82.78333,1.0
2698,2765,Prairie Dog Creek,18882,H3.7,2900.0,Found,1893,39.63333,-100.5,1.0
2699,2766,Prambanan,18884,"Iron, ungrouped",500000.0,Found,1797,-7.56667,110.83333,7.0
2700,2767,Premier Downs ,18885,L5,83.0,Found,1989,-30.46667,125.46667,1.0
2701,2768,Preobrazhenka,18886,H3/4,418.0,Found,1949,53.7,79.5,1.0
2702,2769,Primm,18889,H5,3383.0,Found,1997,35.66667,-115.36667,1.0
2703,2770,Prospector Pool,47700,"Iron, ungrouped",2768.0,Found,2003,-29.35,121.76667,1.0
2704,2771,Providence,18893,"Iron, IIIAB",6804.0,Found,1903,38.56667,-85.23333,1.0
2705,2772,Puente del Zacate,18894,"Iron, IIIAB",30790.0,Found,1904,27.86667,-101.5,3.0
2706,2773,Puente-Ladron,18895,L,7.7,Found,1944,34.4,-106.85,1.0
2707,2774,Puerta de Arauco,18896,Iron,1533.0,Found,1904,-28.88333,-66.66667,1.0
2708,2775,Puerto Libertad,18897,L,66.0,Found,1973,29.9,-112.68333,1.0
2709,2776,Puquios,18903,"Iron, IID",6580.0,Found,1885,-27.15,-69.91667,1.0
2710,2777,Purgatory Peak A,18904,"Iron, IAB-MG",19068.0,Found,1977,-77.33333,162.3,3.0
2711,2778,Purmela,32771,"Iron, IIF",4500.0,Found,1977,29.5,-98.05,1.0
2712,2779,Putnam County,18906,"Iron, IVA",32700.0,Found,1839,33.25,-83.25,3.0
2713,2780,Qarat al Milh ,35461,LL4-6,7269.0,Found,2005,21.37015,57.7291,1.0
2714,2781,Qaşr Tarcine,54475,L6,150.0,Found,2010,33.24333,9.86638,1.0
2715,2782,Qijiaojing,54610,"Iron, ungrouped",160000.0,Found,2003,43.75,92.91667,7.0
2716,2783,Quarat al Hanish,18909,"Iron, IAB-sHL",593.0,Found,1979,25.15,25.58333,1.0
2717,2784,Quartz Mountain,18910,"Iron, IIIAB",4832.0,Found,1935,37.2,-116.7,1.0
2718,2785,Quartzsite,35634,L4,69.7,Found,2002,33.68085,-114.1958,1.0
2719,2786,Qued Mya ,18911,H6,90.0,Found,1991,30.28306,3.62,1.0
2720,2787,Queen Alexandra Range ,18913,LL5,1007.5,Found,2002,-84.0,168.0,1.0
2721,2788,Queretaro,22359,H4,5000.0,Found,1971,20.63333,-100.38333,1.0
2722,2789,Quijingue,22362,"Pallasite, PMG",59000.0,Found,1984,-10.75,-39.21667,3.0
2723,2790,Quinn Canyon,22364,"Iron, IIIAB",1450000.0,Found,1908,38.08333,-115.53333,10.0
2724,2791,Quinyambie,22365,LL3.6,1638.0,Found,1968,-30.15,140.98333,1.0
2725,2792,Qulumat Nadqan ,51400,L3.7,13901.0,Found,2008,23.14302,49.53252,3.0
2726,2793,Rabbit Dry Lake,22366,L6,20.0,Found,2000,34.44567,-117.01083,1.0
2727,2794,Rabbit Flat,22367,H6,295.0,Found,1974,-20.36667,130.11667,1.0
2728,2795,Rafrüti,22369,"Iron, ungrouped",18200.0,Found,1886,47.0,7.83333,3.0
2729,2796,Ragged Top,22370,H4,122.7,Found,1997,32.44667,-111.34667,1.0
2730,2797,Ragland,22372,LL3.4,12100.0,Found,1982,34.76778,-103.55,3.0
2731,2798,Ragland Hill,56382,H5,11800.0,Found,1980,34.78333,-103.66667,3.0
2732,2799,Raguli,22373,H3.8,4239.0,Found,1972,45.7,43.7,1.0
2733,2800,Rainbow,22374,CO3.2,1553.0,Found,1994,-35.90667,141.855,1.0
2734,2801,Rakity,22375,L3,11400.0,Found,1971,51.8,79.9,3.0
2735,2802,Ramlat al Wahibah ,45872,H4/5,75.7,Found,2006,21.37115,58.4071,1.0
2736,2803,Ramlat as Sahmah ,22377,L6,97.53,Found,2003,20.2023,56.36668,1.0
2737,2804,Rammya,22383,H5,2481.0,Found,1996,31.16667,-3.91667,1.0
2738,2805,Rancho Blanco,22388,Eucrite-mmict,155.0,Found,1987,24.3,-102.18333,1.0
2739,2806,Rancho de la Pila (1882),22389,"Iron, IIIAB",46500.0,Found,1882,24.11667,-104.3,3.0
2740,2807,Rancho Gomelia,22391,"Iron, IIIAB",15650.0,Found,1975,24.51667,-105.25,3.0
2741,2808,Randsburg,44798,L5,112.9,Found,2005,35.4005,-117.66617,1.0
2742,2809,Ransom,22393,H4,15000.0,Found,1938,38.61667,-99.93333,3.0
2743,2810,Rateldraai,22397,"Iron, IIIAB",549000.0,Found,1909,-28.83333,21.13333,7.0
2744,2811,Rawlinna ,22399,"Pallasite, PMG-an",74.0,Found,1959,-31.16667,125.26667,1.0
2745,2812,Reager,22401,L6,230.0,Found,1948,39.78333,-100.0,1.0
2746,2813,Rebiana,22402,L/LL5,459.0,Found,1999,24.97833,21.885,1.0
2747,2814,Reckling Peak ,22403,L3.0-3.9,424.1,Found,1986,-76.24103,158.64804,1.0
2748,2815,Reckling Peak A,22456,L6,234.9,Found,1978,-76.26667,159.25,1.0
2749,2816,Red Deer Hill,22538,L6,2510.0,Found,1975,53.075,-105.84167,1.0
2750,2817,Red Dry Lake ,22539,H6,21.5,Found,2001,35.65306,-114.02437,1.0
2751,2818,Red River,22548,"Iron, IIIAB",800000.0,Found,1808,32.0,-95.0,7.0
2752,2819,Red Rock,22549,"Iron, IIIAB",47600.0,Found,1976,35.41667,-117.91667,3.0
2753,2820,Red Willow,22550,Iron,2750.0,Found,1899,40.25,-100.5,1.0
2754,2821,Redfields,22551,"Iron, ungrouped",8740.0,Found,1969,-30.71667,116.5,1.0
2755,2822,Redwater,51705,H4,229.5,Found,2009,53.9329,-112.977,1.0
2756,2823,Reed City,22552,"Iron, ungrouped",20000.0,Found,1895,43.86667,-85.51667,3.0
2757,2824,Reggane ,22553,H5,37.0,Found,1989,25.58333,0.5,1.0
2758,2825,Reid,22556,H5,144.1,Found,1969,-30.06667,128.98333,1.0
2759,2826,Reid ,22557,L6,66.5,Found,1974,-30.06667,128.96667,1.0
2760,2827,Rencoret ,56552,H6,1992.0,Found,1996,-23.17556,-69.71833,1.0
2761,2828,Renfrow,22588,L6,81600.0,Found,1986,36.98667,-97.555,3.0
2762,2829,Republican River,22591,H4,135.0,Found,1942,40.08333,-98.91667,1.0
2763,2830,Retuerta del Bullaque,56577,"Iron, IAB-MG",100000.0,Found,1980,39.45889,-4.3775,3.0
2764,2831,Rhall Amane ,45007,H4,224.0,Found,2005,23.2925,-10.17483,1.0
2765,2832,Rhine Villa,22594,"Iron, IIIE",3325.0,Found,1900,-34.66667,139.28333,1.0
2766,2833,Rhineland,22595,H5,6240.0,Found,1961,33.53333,-99.61667,1.0
2767,2834,Rica Aventura,22596,"Iron, IVA",5395.0,Found,1910,-21.98333,-69.61667,1.0
2768,2835,Richa,22598,"Iron, IID",1500.0,Found,1960,10.0,9.0,1.0
2769,2836,Richfield,22600,LL3.7,40800.0,Found,1983,37.22222,-101.68139,3.0
2770,2837,Richland,22601,"Iron, IIAB",50600.0,Found,1951,31.9,-96.4,3.0
2771,2838,Ridgecrest,22604,H5,9.69,Found,1958,35.58333,-117.56667,1.0
2772,2839,Rifle,22605,"Iron, IAB-MG",102700.0,Found,1948,38.51667,-107.83333,7.0
2773,2840,Rincon,22606,L6,249.4,Found,1995,-23.87083,-67.17639,1.0
2774,2841,Río Cuarto ,44799,Eucrite,62.7,Found,0,-32.87167,-64.22333,1.0
2775,2842,Rio do Pires,22608,L6,118.0,Found,1991,-13.12333,-42.2885,1.0
2776,2843,Rio Limay,22609,L5,280000.0,Found,1995,-39.85,-69.48333,7.0
2777,2844,Rio Rancho,55670,L6,1001.0,Found,2011,35.3,-106.63333,1.0
2778,2845,River,22612,L5,190.5,Found,1965,-30.36667,126.01667,1.0
2779,2846,Riverton,22613,H5,103.3,Found,1960,50.94,-96.99167,1.0
2780,2847,Roach,22616,LL6,10.56,Found,1998,35.63333,-115.36667,1.0
2781,2848,Roach Dry Lake ,22617,L6,5.0,Found,2000,35.65933,-115.37167,1.0
2782,2849,Roberts Butte ,22625,H4,33.2,Found,2003,-72.65333,160.30703,1.0
2783,2850,Roosevelt County ,22662,H5,5.2,Found,1979,34.08333,-103.5,1.0
2784,2851,Rock Creek,22638,L5,1641.0,Found,1980,34.42222,-101.4975,1.0
2785,2852,Rock Springs,22639,L6,52.7,Found,2003,41.65,-109.025,1.0
2786,2853,Rodeo,22643,"Iron, IID",44000.0,Found,1852,25.33333,-104.66667,3.0
2787,2854,Roebourne,22644,"Iron, IIIAB",86860.0,Found,1892,-22.33333,118.0,3.0
2788,2855,Rogers,22645,L,982.0,Found,1974,34.065,-103.40833,1.0
2789,2856,Rolla (1936),22646,H5,440.0,Found,1936,37.11667,-101.6,1.0
2790,2857,Rolla (1939),22647,H4,207.5,Found,1939,37.11667,-101.6,1.0
2791,2858,Rolla (1941),22648,H5,435.0,Found,1941,37.08333,-101.6,1.0
2792,2859,Rolla (d),22649,H,50.0,Found,1942,37.08333,-101.6,1.0
2793,2860,Romashki,52890,L6,3400.0,Found,2009,50.28533,46.69967,1.0
2794,2861,Romero,22651,H4,17200.0,Found,1938,35.76667,-102.95,3.0
2795,2862,Rooikop ,22652,H5,1039.0,Found,1991,-23.08333,14.715,1.0
2796,2863,Roosevelt,22655,H3.4,5200.0,Found,1972,34.86667,-98.95,1.0
2797,2864,Roper River,22763,"Iron, IIIAB",6400.0,Found,1953,-15.0,135.0,1.0
2798,2865,Rosamond,57434,LL3,11.1,Found,2012,34.82793,-118.1464,1.0
2799,2866,Rosamond Dry Lake,22764,L,850.0,Found,1940,34.83333,-118.06667,1.0
2800,2867,Rosario,22765,"Iron, IAB-MG",2700.0,Found,1896,14.6,-88.68333,1.0
2801,2868,Rosebud,22767,H5,54900.0,Found,1915,30.81667,-97.05,3.0
2802,2869,Round Top (a),22768,L5,9935.0,Found,1934,30.05806,-96.65139,1.0
2803,2870,Round Top (b),22769,H4,7166.0,Found,1939,30.06667,-96.7,1.0
2804,2871,Roundsprings,22770,H5,6000.0,Found,1986,39.16667,-98.43333,1.0
2805,2872,Roundup,22771,"Iron, IIIAB",17590.0,Found,1990,46.78333,-108.56667,3.0
2806,2873,Rowena,22772,H6,34700.0,Found,1962,-29.8,148.63333,3.0
2807,2874,Roy (1933),22774,L5,47200.0,Found,1933,35.95,-104.2,3.0
2808,2875,Roy (1934),22775,L6,5619.0,Found,1934,35.95,-104.2,1.0
2809,2876,Rub' al-Khali ,22776,H5,490.0,Found,1955,20.0,50.0,1.0
2810,2877,Ruff's Mountain,22779,"Iron, IIIAB",53070.0,Found,1844,34.3,-81.4,3.0
2811,2878,Rumanová,22781,H5,4300.0,Found,1994,48.348,17.866,1.0
2812,2879,Rush County,22785,H5,4300.0,Found,1948,39.5,-85.5,1.0
2813,2880,Rush Creek,22786,L6,9300.0,Found,1938,38.61667,-102.71667,1.0
2814,2881,Rushville,22787,L5,50.0,Found,1866,39.61667,-85.45,1.0
2815,2882,Russel Gulch,22788,"Iron, IIIAB",13200.0,Found,1863,39.8,-105.5,3.0
2816,2883,Ryan Field,22789,H5,8.9,Found,1982,32.13333,-111.13333,1.0
2817,2884,Ryder Gletcher,22790,L5,5288.0,Found,1988,81.16667,-49.0,1.0
2818,2885,Sacramento Mountains,22794,"Iron, IIIAB",237200.0,Found,1890,32.91667,-104.66667,7.0
2819,2886,Sacramento Wash ,34065,H4,98.9,Found,2003,34.75637,-114.23435,1.0
2820,2887,Safsaf,22795,L6,11870.0,Found,1998,30.26667,-4.66667,3.0
2821,2888,Saginaw,22797,Iron,44500.0,Found,1979,32.86583,-97.32306,3.0
2822,2889,Saint Augustine,23080,"Iron, IID",22000.0,Found,1974,40.71667,-90.41667,3.0
2823,2890,Saint-Aubin,23096,"Iron, IIIAB",472000.0,Found,1968,48.48333,3.58333,7.0
2824,2891,Sainte Rose,23720,H3.6,430.0,Found,1983,-21.19222,55.68639,1.0
2825,2892,Salaices,23105,H4,24500.0,Found,1971,27.0,-105.25,3.0
2826,2893,Salar de Atacama,53813,L6,223.0,Found,2008,-23.826,-68.57217,1.0
2827,2894,Salar de Imilac,23106,H5,1005.0,Found,2000,-24.20333,-68.805,1.0
2828,2895,Salina,23108,Iron,235.0,Found,1908,38.98333,-111.85,1.0
2829,2896,Saline,23109,H5,30800.0,Found,1901,39.4,-100.4,3.0
2830,2897,Salla,23110,L6,7000.0,Found,1963,66.8,28.45,1.0
2831,2898,Salt Lake City,23112,H5,875.0,Found,1869,40.91667,-111.66667,1.0
2832,2899,Salt River,23113,"Iron, IIC",3600.0,Found,1850,37.95,-85.78333,1.0
2833,2900,Sam's Valley,23116,"Iron, IIIAB",6920.0,Found,1894,42.53333,-122.875,1.0
2834,2901,San Angelo,23117,"Iron, IIIAB",88000.0,Found,1897,31.41667,-100.35,3.0
2835,2902,San Bernardino Wash,55265,L5,258.0,Found,2010,34.00056,-115.72972,1.0
2836,2903,San Borjita,23118,L4,12300.0,Found,1983,-27.55861,-56.13444,3.0
2837,2904,San Carlos,23119,H4,3600.0,Found,1942,-35.53333,-58.76667,1.0
2838,2905,San Cristobal,23121,"Iron, IAB-ung",5000.0,Found,1882,-23.43333,-69.5,1.0
2839,2906,San Emigdio,23122,H4,36000.0,Found,1887,36.0,-119.0,3.0
2840,2907,San Francisco del Mezquital,23123,"Iron, IIAB",7500.0,Found,1868,23.48333,-104.36667,1.0
2841,2908,San Francisco Mountains,23124,"Iron, IVA",1700.0,Found,1920,35.0,-112.0,1.0
2842,2909,San Joaquin,47356,L5/6,31.8,Found,2005,32.16657,-111.11718,1.0
2843,2910,San José,23125,H5,532.0,Found,1944,24.7,-99.08333,1.0
2844,2911,San Juan ,23126,L5,1229.0,Found,2001,-25.575,-69.795,1.0
2845,2912,San Juan 008 ,48685,LL6,103.78,Found,2007,-25.4485,-69.851833,1.0
2846,2914,San Pedro Springs,23131,L6,72.0,Found,1887,29.5,-98.5,1.0
2847,2915,Sanclerlandia,23132,"Iron, IIIAB",279000.0,Found,1971,-16.21667,-50.3,7.0
2848,2916,Sand Creek,23133,H5,2443.0,Found,1986,39.43,-99.995,1.0
2849,2917,Sand Draw,23134,H5,1200.0,Found,1947,40.81667,-102.25,1.0
2850,2918,Sanderson,23135,"Iron, IIIAB",6800.0,Found,1936,30.13333,-102.15,1.0
2851,2919,Sandy Creek,23158,L5,1330.0,Found,1999,40.43333,-98.06667,1.0
2852,2920,Sandia Mountains,23156,"Iron, IIAB",45000.0,Found,1925,35.25,-106.5,3.0
2853,2921,Sandtown,23157,"Iron, IIIAB",9350.0,Found,1938,35.93333,-91.63333,1.0
2854,2922,Santa Apolonia,23160,"Iron, IIIAB",1316000.0,Found,1872,19.21667,-98.3,10.0
2855,2923,Santa Catharina,23162,"Iron, IAB-ung",7000000.0,Found,1875,-26.21667,-48.6,10.0
2856,2924,Santa Clara,23163,"Iron, IVB",63000.0,Found,1976,24.46667,-103.35,3.0
2857,2925,Santa Luzia,23166,"Iron, IIAB",1918000.0,Found,1921,-16.26667,-47.95,10.0
2858,2926,Santa Rosa,23167,"Iron, IC",825000.0,Found,1810,5.91667,-73.0,7.0
2859,2927,Santa Rosalia,23168,"Pallasite, PMG",1631.0,Found,1950,27.33333,-112.33333,1.0
2860,2928,Santa Vitoria do Palmar,35478,L3,50400.0,Found,2003,-33.50944,-53.41083,3.0
2861,2929,Santiago Papasquiero,23169,"Iron, ungrouped",119500.0,Found,1958,24.5,-106.0,7.0
2862,2930,São João Nepomuceno,23170,"Iron, IVA-an",15300.0,Found,1960,-21.55,-43.01667,3.0
2863,2931,São Julião de Moreira,23172,"Iron, IIAB",162000.0,Found,1883,41.76611,-8.58361,7.0
2864,2932,Saotome,23174,"Iron, IVA",10880.0,Found,1892,36.5,137.0,3.0
2865,2933,Sappa,23175,L6,5950.0,Found,1983,39.84433,-100.51,1.0
2866,2934,Sardis,23177,"Iron, IAB complex",800000.0,Found,1940,32.94889,-81.865,7.0
2867,2935,Sarepta,23178,"Iron, IAB-MG",14000.0,Found,1854,48.48333,44.81667,3.0
2868,2936,Sargiin Gobi,23179,"Iron, IAB complex",17500.0,Found,1964,45.9835,105.75883,3.0
2869,2937,Sarir Qattusah ,23180,L/LL3,796.0,Found,1994,26.4455,15.5925,1.0
