,Unnamed: 0,Unnamed: 0.1,Volcano Name,Eruption Category,VEI,year,Start Month,Start Day,Evidence Method (dating),End Year,End Month,End Day,Latitude,Longitude,Lifetime (years),Start Date,End Date,VEIsize
6116,6116,6117,Romanche Fracture Zone,Uncertain Eruption,0.0,1816,12,8,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,-0.433,-19.596,Lifetime (years) Unknown,1816/12/8,End Year Unknown/End Month Unknown/End Day Unknown,1.0
6117,6117,6118,Banda Api,Confirmed Eruption,2.0,1816,10,11,Historical Observations,1816,12,1,-4.523,129.881,0.0,1816/10/11,1816/12/1,5.0
6118,6118,6119,Guntur,Confirmed Eruption,2.0,1816,9,21,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.143,107.84,Lifetime (years) Unknown,1816/9/21,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6119,6119,6120,Asosan,Confirmed Eruption,2.0,1816,6,9,Historical Observations,1816,7,6,32.884,131.104,0.0,1816/6/9,1816/7/6,5.0
6120,6120,6121,Grimsvotn,Confirmed Eruption,2.0,1816,5,1,Historical Observations,1816,6,1,64.416,-17.316,0.0,1816/5/1,1816/6/1,5.0
6121,6121,6122,Etna,Uncertain Eruption,0.0,1816,3,6,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,37.748,14.999,Lifetime (years) Unknown,1816/3/6,End Year Unknown/End Month Unknown/End Day Unknown,1.0
6122,6122,6123,Purace,Confirmed Eruption,2.0,1816,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,2.32,-76.4,Lifetime (years) Unknown,1816/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6123,6123,6124,Raung,Confirmed Eruption,2.0,1815,12,31,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-8.119,114.056,Lifetime (years) Unknown,1815/12/31,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6124,6124,6125,Guntur,Confirmed Eruption,2.0,1815,8,15,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.143,107.84,Lifetime (years) Unknown,1815/8/15,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6125,6125,6126,"Fournaise, Piton de la",Confirmed Eruption,2.0,1815,8,15,Historical Observations,1815,8,16,-21.244,55.708,0.0,1815/8/15,1815/8/16,5.0
6126,6126,6127,Tengger Caldera,Confirmed Eruption,2.0,1815,4,5,Historical Observations,1815,4,17,-7.942,112.95,0.0,1815/4/5,1815/4/17,5.0
6127,6127,6128,Asamayama,Confirmed Eruption,3.0,1815,2,28,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,36.406,138.523,Lifetime (years) Unknown,1815/2/28,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6128,6128,6129,Asosan,Confirmed Eruption,2.0,1815,2,10,Historical Observations,1815,10,1,32.884,131.104,0.0,1815/2/10,1815/10/1,5.0
6129,6129,6130,"Fournaise, Piton de la",Confirmed Eruption,2.0,1815,1,21,Historical Observations,1815,1,27,-21.244,55.708,0.0,1815/1/21,1815/1/27,5.0
6130,6130,6131,Gamalama,Discredited Eruption,2.0,1815,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,0.8,127.33,Lifetime (years) Unknown,1815/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6131,6131,6132,Villarrica,Confirmed Eruption,1.0,1815,1,1,Historical Observations,1818,1,1,-39.42,-71.93,3.0,1815/1/1,1818/1/1,2.0
6132,6132,6133,Karthala,Confirmed Eruption,2.0,1814,12,31,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-11.75,43.38,Lifetime (years) Unknown,1814/12/31,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6133,6133,6134,Gamalama,Confirmed Eruption,2.0,1814,11,27,Historical Observations,1814,11,28,0.8,127.33,0.0,1814/11/27,1814/11/28,5.0
6134,6134,6135,"Fournaise, Piton de la",Confirmed Eruption,2.0,1814,9,10,Historical Observations,1814,10,13,-21.244,55.708,0.0,1814/9/10,1814/10/13,5.0
6135,6135,6136,Fernandina,Confirmed Eruption,2.0,1814,7,1,Historical Observations,1814,8,1,-0.37,-91.55,0.0,1814/7/1,1814/8/1,5.0
6136,6136,6137,Raoul Island,Confirmed Eruption,3.0,1814,3,9,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-29.27,-177.92,Lifetime (years) Unknown,1814/3/9,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6137,6137,6138,Mayon,Confirmed Eruption,4.0,1814,2,1,Historical Observations,1814,2,15,13.257,123.685,0.0,1814/2/1,1814/2/15,17.0
6138,6138,6139,Soufriere St. Vincent,Confirmed Eruption,1.0,1814,1,9,Historical Observations,1814,1,9,13.33,-61.18,0.0,1814/1/9,1814/1/9,2.0
6139,6139,6140,Asosan,Confirmed Eruption,2.0,1814,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,32.884,131.104,Lifetime (years) Unknown,1814/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6140,6140,6141,Niuafo'ou,Confirmed Eruption,2.0,1814,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-15.6,-175.63,Lifetime (years) Unknown,1814/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6141,6141,6142,Ugashik-Peulik,Confirmed Eruption,3.0,1814,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,57.751,-156.368,Lifetime (years) Unknown,1814/1/1,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6142,6142,6143,"Fournaise, Piton de la",Confirmed Eruption,2.0,1813,9,26,Historical Observations,1813,11,26,-21.244,55.708,0.0,1813/9/26,1813/11/26,5.0
6143,6143,6144,Fernandina,Confirmed Eruption,2.0,1813,7,14,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-0.37,-91.55,Lifetime (years) Unknown,1813/7/14,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6144,6144,6145,"Negra, Sierra",Confirmed Eruption,2.0,1813,7,13,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,-0.83,-91.17,Lifetime (years) Unknown,1813/7/13,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6145,6145,6146,Darwin,Confirmed Eruption,2.0,1813,6,6,Historical Observations,1813,6,7,-0.18,-91.28,0.0,1813/6/6,1813/6/7,5.0
6146,6146,6147,Klyuchevskoy,Confirmed Eruption,2.0,1813,2,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,56.056,160.642,Lifetime (years) Unknown,1813/2/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6147,6147,6148,Adatarayama,Uncertain Eruption,1.0,1813,1,10,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,37.647,140.281,Lifetime (years) Unknown,1813/1/10,End Year Unknown/End Month Unknown/End Day Unknown,2.0
6148,6148,6149,Suwanosejima,Confirmed Eruption,4.0,1813,1,1,Historical Observations,1814,1,1,29.638,129.714,1.0,1813/1/1,1814/1/1,17.0
6149,6149,6150,Gamalama,Confirmed Eruption,2.0,1812,9,7,Historical Observations,1812,9,7,0.8,127.33,0.0,1812/9/7,1812/9/7,5.0
6150,6150,6151,Etorofu-Atosanupuri [Atosanupuri],Confirmed Eruption,1.0,1812,9,5,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,44.808,147.131,Lifetime (years) Unknown,1812/9/5,End Year Unknown/End Month Unknown/End Day Unknown,2.0
6151,6151,6152,Klyuchevskoy,Confirmed Eruption,2.0,1812,9,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,56.056,160.642,Lifetime (years) Unknown,1812/9/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6152,6152,6153,Awu,Confirmed Eruption,4.0,1812,8,6,Historical Observations,1812,8,8,3.689,125.447,0.0,1812/8/6,1812/8/8,17.0
6153,6153,6154,"Fournaise, Piton de la",Confirmed Eruption,2.0,1812,8,5,Historical Observations,1812,12,1,-21.244,55.708,0.0,1812/8/5,1812/12/1,5.0
6154,6154,6155,Chachadake [Tiatia],Confirmed Eruption,2.0,1812,8,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,44.353,146.252,Lifetime (years) Unknown,1812/8/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6155,6155,6156,Soufriere St. Vincent,Confirmed Eruption,4.0,1812,4,27,Historical Observations,1812,6,9,13.33,-61.18,0.0,1812/4/27,1812/6/9,17.0
6156,6156,6157,Soufriere Guadeloupe,Confirmed Eruption,1.0,1812,4,1,Historical Observations,1812,5,10,16.044,-61.664,0.0,1812/4/1,1812/5/10,2.0
6157,6157,6158,Berutarubesan [Berutarube],Uncertain Eruption,1.0,1812,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,44.462,146.932,Lifetime (years) Unknown,1812/1/1,End Year Unknown/End Month Unknown/End Day Unknown,2.0
6158,6158,6159,Atka,Confirmed Eruption,3.0,1812,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,52.331,-174.139,Lifetime (years) Unknown,1812/1/1,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6159,6159,6160,Augustine,Confirmed Eruption,3.0,1812,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,59.363,-153.43,Lifetime (years) Unknown,1812/1/1,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6160,6160,6161,Vulcano,Uncertain Eruption,1.0,1812,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,38.404,14.962,Lifetime (years) Unknown,1812/1/1,End Year Unknown/End Month Unknown/End Day Unknown,2.0
6161,6161,6162,Merapi,Confirmed Eruption,1.0,1812,1,1,Historical Observations,1822,1,1,-7.54,110.446,10.0,1812/1/1,1822/1/1,2.0
6162,6162,6163,Raung,Confirmed Eruption,2.0,1812,1,1,Historical Observations,1814,1,1,-8.119,114.056,2.0,1812/1/1,1814/1/1,5.0
6163,6163,6164,Tambora,Confirmed Eruption,7.0,1812,1,1,Historical Observations,1815,7,15,-8.25,118.0,3.0,1812/1/1,1815/7/15,50.0
6164,6164,6165,Etna,Confirmed Eruption,2.0,1811,10,27,Historical Observations,1812,5,1,37.748,14.999,1.0,1811/10/27,1812/5/1,5.0
6165,6165,6166,Mayon,Uncertain Eruption,2.0,1811,10,5,Evidence Method (dating) Unknown,1811,10,6,13.257,123.685,0.0,1811/10/5,1811/10/6,5.0
6166,6166,6167,Sete Cidades,Confirmed Eruption,3.0,1811,6,14,Historical Observations,1811,6,22,37.865,-25.785,0.0,1811/6/14,1811/6/22,10.0
6167,6167,6168,Chirpoi,Confirmed Eruption,2.0,1811,6,11,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,46.532,150.871,Lifetime (years) Unknown,1811/6/11,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6168,6168,6169,Kelut,Confirmed Eruption,2.0,1811,6,5,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.93,112.308,Lifetime (years) Unknown,1811/6/5,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6169,6169,6170,Gamalama,Confirmed Eruption,2.0,1811,2,1,Historical Observations,1811,5,1,0.8,127.33,0.0,1811/2/1,1811/5/1,5.0
6170,6170,6171,Sete Cidades,Confirmed Eruption,2.0,1811,2,1,Historical Observations,1811,2,8,37.865,-25.785,0.0,1811/2/1,1811/2/8,5.0
6171,6171,6172,Miyakejima,Confirmed Eruption,2.0,1811,1,27,Historical Observations,1811,1,28,34.094,139.526,0.0,1811/1/27,1811/1/28,5.0
6172,6172,6173,San Miguel,Uncertain Eruption,2.0,1811,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,13.434,-88.269,Lifetime (years) Unknown,1811/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6173,6173,6174,"Fournaise, Piton de la",Confirmed Eruption,2.0,1810,11,20,Historical Observations,1810,11,28,-21.244,55.708,0.0,1810/11/20,1810/11/28,5.0
6174,6174,6175,"Yar, Jabal",Confirmed Eruption,2.0,1810,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,17.05,42.83,Lifetime (years) Unknown,1810/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6175,6175,6176,Victory,Uncertain Eruption,2.0,1810,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,-9.2,149.07,Lifetime (years) Unknown,1810/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6176,6176,6177,Merapi,Confirmed Eruption,1.0,1810,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.54,110.446,Lifetime (years) Unknown,1810/1/1,End Year Unknown/End Month Unknown/End Day Unknown,2.0
6177,6177,6178,Putana,Confirmed Eruption,2.0,1810,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-22.557,-67.853,Lifetime (years) Unknown,1810/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6178,6178,6179,"Fournaise, Piton de la",Confirmed Eruption,2.0,1809,7,17,Historical Observations,1809,8,8,-21.244,55.708,0.0,1809/7/17,1809/8/8,5.0
6179,6179,6180,Zaozan [Zaosan],Confirmed Eruption,2.0,1809,6,12,Historical Observations,1809,12,29,38.144,140.44,0.0,1809/6/12,1809/12/29,5.0
6180,6180,6181,Guntur,Confirmed Eruption,2.0,1809,5,9,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.143,107.84,Lifetime (years) Unknown,1809/5/9,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6181,6181,6182,Cosiguina,Uncertain Eruption,2.0,1809,3,28,Evidence Method (dating) Unknown,1809,3,31,12.98,-87.57,0.0,1809/3/28,1809/3/31,5.0
6182,6182,6183,Etna,Confirmed Eruption,2.0,1809,3,27,Historical Observations,1809,4,9,37.748,14.999,0.0,1809/3/27,1809/4/9,5.0
6183,6183,6184,Lamongan,Confirmed Eruption,2.0,1808,12,8,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.981,113.341,Lifetime (years) Unknown,1808/12/8,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6184,6184,6185,Unknown Source,Confirmed Eruption,6.0,1808,12,4,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,0.0,0.0,Lifetime (years) Unknown,1808/12/4,End Year Unknown/End Month Unknown/End Day Unknown,37.0
6185,6185,6186,Sao Jorge,Confirmed Eruption,1.0,1808,5,1,Historical Observations,1808,6,10,38.65,-28.08,0.0,1808/5/1,1808/6/10,2.0
6186,6186,6187,Taal,Confirmed Eruption,2.0,1808,2,1,Historical Observations,1808,4,1,14.002,120.993,0.0,1808/2/1,1808/4/1,5.0
6187,6187,6188,Ruang,Confirmed Eruption,2.0,1808,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,2.3,125.37,Lifetime (years) Unknown,1808/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6188,6188,6189,Agung,Confirmed Eruption,2.0,1808,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-8.343,115.508,Lifetime (years) Unknown,1808/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6189,6189,6190,Karthala,Confirmed Eruption,2.0,1808,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-11.75,43.38,Lifetime (years) Unknown,1808/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6190,6190,6191,Bandaisan,Confirmed Eruption,2.0,1808,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,37.601,140.072,Lifetime (years) Unknown,1808/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6191,6191,6192,Akan,Confirmed Eruption,2.0,1808,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,43.384,144.013,Lifetime (years) Unknown,1808/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6192,6192,6193,Guntur,Confirmed Eruption,2.0,1807,9,1,Historical Observations,1807,9,6,-7.143,107.84,0.0,1807/9/1,1807/9/6,5.0
6193,6193,6194,Iwakisan,Uncertain Eruption,2.0,1807,3,31,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,40.656,140.303,Lifetime (years) Unknown,1807/3/31,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6194,6194,6195,"Fournaise, Piton de la",Confirmed Eruption,2.0,1807,3,23,Historical Observations,1807,6,13,-21.244,55.708,0.0,1807/3/23,1807/6/13,5.0
6195,6195,6196,Klyuchevskoy,Confirmed Eruption,2.0,1807,2,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,56.056,160.642,Lifetime (years) Unknown,1807/2/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6196,6196,6197,Cameroon,Confirmed Eruption,3.0,1807,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,4.203,9.17,Lifetime (years) Unknown,1807/1/1,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6197,6197,6198,Merapi,Confirmed Eruption,1.0,1807,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.54,110.446,Lifetime (years) Unknown,1807/1/1,End Year Unknown/End Month Unknown/End Day Unknown,2.0
6198,6198,6199,Marapi,Confirmed Eruption,2.0,1807,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-0.38,100.474,Lifetime (years) Unknown,1807/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6199,6199,6200,Bardarbunga,Uncertain Eruption,2.0,1807,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,64.633,-17.516,Lifetime (years) Unknown,1807/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6200,6200,6201,Zaozan [Zaosan],Confirmed Eruption,2.0,1806,7,12,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,38.144,140.44,Lifetime (years) Unknown,1806/7/12,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6201,6201,6202,Asosan,Confirmed Eruption,2.0,1806,6,1,Historical Observations,1806,10,1,32.884,131.104,0.0,1806/6/1,1806/10/1,5.0
6202,6202,6203,Lamongan,Confirmed Eruption,2.0,1806,5,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.981,113.341,Lifetime (years) Unknown,1806/5/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6203,6203,6204,Antuco,Confirmed Eruption,2.0,1806,5,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-37.406,-71.349,Lifetime (years) Unknown,1806/5/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6204,6204,6205,Villarrica,Confirmed Eruption,2.0,1806,4,1,Historical Observations,1806,5,1,-39.42,-71.93,0.0,1806/4/1,1806/5/1,5.0
6205,6205,6206,San Salvador,Uncertain Eruption,0.0,1806,1,1,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,13.734,-89.294,Lifetime (years) Unknown,1806/1/1,End Year Unknown/End Month Unknown/End Day Unknown,1.0
6206,6206,6207,Sundoro,Confirmed Eruption,2.0,1806,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.3,109.992,Lifetime (years) Unknown,1806/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6207,6207,6208,Bogoslof,Confirmed Eruption,2.0,1806,1,1,Historical Observations,1823,1,1,53.93,-168.03,17.0,1806/1/1,1823/1/1,5.0
6208,6208,6209,Colima,Confirmed Eruption,2.0,1806,1,1,Historical Observations,1809,1,1,19.514,-103.62,3.0,1806/1/1,1809/1/1,5.0
6209,6209,6210,Ciremai,Confirmed Eruption,2.0,1805,4,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-6.895,108.408,Lifetime (years) Unknown,1805/4/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6210,6210,6211,"Ruiz, Nevado del",Confirmed Eruption,2.0,1805,3,14,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,4.892,-75.324,Lifetime (years) Unknown,1805/3/14,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6211,6211,6212,Izalco,Confirmed Eruption,2.0,1805,1,1,Historical Observations,1807,1,1,13.813,-89.633,2.0,1805/1/1,1807/1/1,5.0
6212,6212,6213,Pacaya,Confirmed Eruption,2.0,1805,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,14.382,-90.601,Lifetime (years) Unknown,1805/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6213,6213,6214,Okmok,Confirmed Eruption,2.0,1805,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,53.43,-168.13,Lifetime (years) Unknown,1805/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6214,6214,6215,Kusatsu-Shiranesan,Confirmed Eruption,2.0,1805,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,36.618,138.528,Lifetime (years) Unknown,1805/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6215,6215,6216,Sarychev Peak,Confirmed Eruption,2.0,1805,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,48.092,153.2,Lifetime (years) Unknown,1805/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6216,6216,6217,Asosan,Confirmed Eruption,2.0,1804,9,5,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,32.884,131.104,Lifetime (years) Unknown,1804/9/5,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6217,6217,6218,Tengger Caldera,Confirmed Eruption,2.0,1804,9,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-7.942,112.95,Lifetime (years) Unknown,1804/9/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6218,6218,6219,Zaozan [Zaosan],Confirmed Eruption,2.0,1804,5,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,38.144,140.44,Lifetime (years) Unknown,1804/5/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6219,6219,6220,Shikotsu,Confirmed Eruption,3.0,1804,1,1,Historical Observations,1817,1,1,42.688,141.38,13.0,1804/1/1,1817/1/1,10.0
6220,6220,6221,Maly Semyachik,Confirmed Eruption,3.0,1804,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,54.135,159.674,Lifetime (years) Unknown,1804/1/1,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6221,6221,6222,Colima,Confirmed Eruption,2.0,1804,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,19.514,-103.62,Lifetime (years) Unknown,1804/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6222,6222,6223,Batur,Confirmed Eruption,2.0,1804,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-8.242,115.375,Lifetime (years) Unknown,1804/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6223,6223,6224,Raung,Confirmed Eruption,2.0,1804,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-8.119,114.056,Lifetime (years) Unknown,1804/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6224,6224,6225,Asamayama,Confirmed Eruption,2.0,1803,11,7,Historical Observations,1803,11,21,36.406,138.523,0.0,1803/11/7,1803/11/21,5.0
6225,6225,6226,Barren Island,Confirmed Eruption,2.0,1803,11,1,Historical Observations,1804,1,31,12.278,93.858,1.0,1803/11/1,1804/1/31,5.0
6226,6226,6227,Izu-Oshima,Confirmed Eruption,2.0,1803,9,26,Historical Observations,1803,11,14,34.724,139.394,0.0,1803/9/26,1803/11/14,5.0
6227,6227,6228,Asamayama,Confirmed Eruption,2.0,1803,7,4,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,36.406,138.523,Lifetime (years) Unknown,1803/7/4,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6228,6228,6229,Guntur,Confirmed Eruption,2.0,1803,4,3,Historical Observations,1803,4,15,-7.143,107.84,0.0,1803/4/3,1803/4/15,5.0
6229,6229,6230,Cotopaxi,Confirmed Eruption,3.0,1803,1,4,Historical Observations,1803,1,5,-0.677,-78.436,0.0,1803/1/4,1803/1/5,10.0
6230,6230,6231,Etna,Confirmed Eruption,2.0,1803,1,1,Historical Observations,1819,1,1,37.748,14.999,16.0,1803/1/1,1819/1/1,5.0
6231,6231,6232,"Fournaise, Piton de la",Confirmed Eruption,2.0,1802,12,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,-21.244,55.708,Lifetime (years) Unknown,1802/12/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6232,6232,6233,Etna,Confirmed Eruption,2.0,1802,11,15,Historical Observations,1802,11,18,37.748,14.999,0.0,1802/11/15,1802/11/18,5.0
6233,6233,6234,Tutupaca,Confirmed Eruption,4.0,1802,3,20,Historical Observations,1802,8,20,-17.026,-70.372,0.0,1802/3/20,1802/8/20,17.0
6234,6234,6235,Izalco,Confirmed Eruption,2.0,1802,1,1,Historical Observations,1803,1,1,13.813,-89.633,1.0,1802/1/1,1803/1/1,5.0
6235,6235,6236,Popocatepetl,Confirmed Eruption,1.0,1802,1,1,Historical Observations,1804,1,1,19.023,-98.622,2.0,1802/1/1,1804/1/1,2.0
6236,6236,6237,Makushin,Confirmed Eruption,3.0,1802,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,53.891,-166.923,Lifetime (years) Unknown,1802/1/1,End Year Unknown/End Month Unknown/End Day Unknown,10.0
6237,6237,6238,"Fournaise, Piton de la",Confirmed Eruption,2.0,1801,10,27,Historical Observations,1802,4,28,-21.244,55.708,1.0,1801/10/27,1802/4/28,5.0
6238,6238,6239,Tangkoko-Duasudara,Confirmed Eruption,2.0,1801,1,1,Historical Observations,End Year Unknown,End Month Unknown,End Day Unknown,1.518,125.185,Lifetime (years) Unknown,1801/1/1,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6239,6239,6240,Antisana,Confirmed Eruption,2.0,1801,1,1,Evidence Method (dating) Unknown,1802,5,1,-0.481,-78.141,1.0,1801/1/1,1802/5/1,5.0
6240,6240,6241,Chokaisan,Confirmed Eruption,2.0,1800,12,1,Historical Observations,1804,7,1,39.099,140.049,4.0,1800/12/1,1804/7/1,5.0
6241,6241,6242,"Fournaise, Piton de la",Confirmed Eruption,0.0,1800,11,2,Historical Observations,1800,11,8,-21.244,55.708,0.0,1800/11/2,1800/11/8,1.0
6242,6242,6243,Mayon,Confirmed Eruption,2.0,1800,10,30,Historical Observations,1800,10,31,13.257,123.685,0.0,1800/10/30,1800/10/31,5.0
6243,6243,6244,Wolf,Confirmed Eruption,2.0,1800,8,21,Historical Observations,1800,8,21,0.02,-91.35,0.0,1800/8/21,1800/8/21,5.0
6244,6244,6245,Sao Jorge,Confirmed Eruption,2.0,1800,6,24,Historical Observations,1800,6,25,38.65,-28.08,0.0,1800/6/24,1800/6/25,5.0
6245,6245,6246,Iwakisan,Uncertain Eruption,2.0,1800,5,11,Evidence Method (dating) Unknown,End Year Unknown,End Month Unknown,End Day Unknown,40.656,140.303,Lifetime (years) Unknown,1800/5/11,End Year Unknown/End Month Unknown/End Day Unknown,5.0
6246,6246,6247,St. Helens,Confirmed Eruption,5.0,1800,1,15,Dendrochronology,End Year Unknown,End Month Unknown,End Day Unknown,46.2,-122.18,Lifetime (years) Unknown,1800/1/15,End Year Unknown/End Month Unknown/End Day Unknown,26.0
